id,version_id,content_sha256,title,primary_topic,subtopic,secondary_topics,evidence,reason,review_status,quality_flag,validation_status
454,252,c7fa7072783cc2ce529ba07240f004a0712600b0fbaf0ef667754a93b208c243,斗鸡跳,基础动作与身体控制,单腿夹球跳与平衡,,把排球放在拐腿内，跳步前进,单腿支撑且另一腿固定夹球要求动态平衡和跳步控制,proposed,无,passed
455,253,402c5c8afe9536c8d0492f1f3b8451e82f208e13411b4d9e16d40e27f09f1db9,膝顶牛,基础动作与身体控制,双人夹球单腿跳协调,同伴互动与社会性,两人面对面拉手跳步前进,双方保持夹球和单腿支撑共同前进突出运动同步,proposed,无,passed
456,254,eed8358474f756b023df603be9f72e1fdb6adedb7c9a34e54fa0100b2ec25be7,转圈跳,基础动作与身体控制,多种越障跳跃转换,专项运动技能,第二根皮筋用双脚跳动作跳过,同一路线切换跨越式双脚及左右单脚跳主要训练动作组合,proposed,无,passed
457,255,795c5f5eef178ddf35d53a7f25693b03532809f0278582856225425f42f5e521,背靠背夹球蹲跳,基础动作与身体控制,双人侧向夹球蹲跳,同伴互动与社会性,在两人后背夹住一个软式排球,侧向蹲跳时持续夹球要求双方姿态和移动节奏协调,proposed,无,passed
458,256,8e3cf6aa21ebbf949f9a5121b0e8f2a0e180ac3682e52e538e4d647612091e33,脚尖勾球单足跳运输,基础动作与身体控制,单足跳中的脚部持球控制,,用脚尖勾住软式排球，单足跳前行,脚尖保持球的位置并单腿跳行以动态平衡和下肢控物为主,proposed,无,passed
459,257,8336631fafea4e7c3081b43c91865aa7a76818b3b7c0d53959f30eeff2d3e74d,开拖拉机,基础动作与身体控制,三人连接支撑与移动,同伴互动与社会性,同侧的腿向后抬起，由后面的一人双手抓住踝关节,正文仅写组合准备姿势缺少移动动作；暂归连接支撑需补全文确认,needs_review,内容不足,passed
460,258,ee2cd566f7ca706375d96e70b7cb84c48ec1ddb0e0a4088a24859ea8bdf73af0,计时直膝跳,力量与稳定性,踝跖屈连续弹跳力量,安全防护与健康边界,主要用脚掌和踝关节完成跳跃,刻意限制膝关节以强化踝部发力；禁止膝缓冲并尽量跳高的要求需专业复核,proposed,专业复核,passed
461,259,4cfc6038a270f505a742cf9acaa61d1e9a92fbac81aa27f32bf859ccc4fb99a0,跳动猜拳练习,速度敏捷与反应,规则判断后的转身追逐,认知注意与执行功能;课堂组织与行为支持,输的去追赢的，赢的转身跑过15米的边线,依据猜拳结果立即切换追逃角色主要训练选择反应与启动；蹲起惩罚安排需教学复核,proposed,教学方式复核,passed
462,260,0f67ac96d0ec263d6fc3d65df2d0f33380fa7bf4c5a3a158d08ff1274bdcac3f,患难与共,基础动作与身体控制,双人连接单腿跳,同伴互动与社会性,两人各用剩下的外侧腿一起跳跃前进,内侧腿被连接后共同单脚跳要求同步节奏和动态平衡,proposed,无,passed
463,261,d8b226eb48a693ddcd59ba323b50c07b10c04b5fd9e5c3cd58deb1ee2f2b8ede,步步高升,专项运动技能,跳皮筋的圈内外跳跃,安全防护与健康边界,在皮筋圈外向圈内跳跃，再从圈内向圈外跳跃,正文是跳皮筋高度晋级；升至颈部及头顶的做法缺适龄限制需专业复核,proposed,专业复核,passed
464,262,0ffca3778b25243c3478d2b6460de970dd244fefb73e9f59f5ddf9e627705961,横扫落叶（跳体操棒）,基础动作与身体控制,持棒连续跳越协调,,做原地跳越体操棒的动作，快速连续做,持棒跳进跳出主要要求上肢摆放与双脚越障同步,proposed,无,passed
465,263,95bc0f146b65868661647e719e794b588728cf1bd692755d002ef6d7872aff6e,跳波浪绳,速度敏捷与反应,移动绳索的时机判断与避让,基础动作与身体控制,同学们依次敏捷地从上跳过,绳形持续变化要求及时判断起跳时机并躲避接触,proposed,无,passed
466,264,0dc0b58e373d388ef5352ff9d8c88e6c125488fbc61c3815e82241d214aff852,跳房子,基础动作与身体控制,单脚跳与定向踢物,认知注意与执行功能,用一只脚将石块轻轻踢进第一格内,在格内单脚跳并控制石块落点主要训练平衡和足部操控,proposed,无,passed
467,265,7c56263a8b2aa3ee7945ab4b6f09f751296f395ab3290739c264c3d0482c9a57,一跳千里（跳沙坑）,力量与稳定性,单腿水平跳跃爆发力,基础动作与身体控制,比赛谁能跳得最远,单次单腿起跳以最大水平距离为挑战主要体现下肢爆发输出,proposed,无,passed
468,266,cb095ff705571019928ebf0671e38428ba0ecc1cbb89a814d1b625b3934fda17,我是“头”球王,专项运动技能,足球跳起头球射门,安全防护与健康边界,让学生跳起头球射门,核心是足球头球射门技术；儿童头球接触的适龄与头部风险边界缺失需专业复核,proposed,专业复核,passed
469,267,f374c08f90055f2f3deaf2ffe5ff791f367f01da68c74e31e2c8f0b129e14cbc,跳上跳下转体动作,专项运动技能,体操踏箱腾空转体,基础动作与身体控制,两腿的快速用力夹并，加速身体的转动,详细教授踏箱后的头肩与腿部配合以完成多角度空中转体,proposed,无,passed
470,268,710f4d453d0b96a31b2e92bc443dfb535f3d98952fc6a0e296d5516bf11a46d1,跳上跳下燕式转体动作,专项运动技能,体操燕式转体跳下,基础动作与身体控制,教师要提醒学生注意通过摆动腿的高度来控制身体的平衡,踏箱腾空形成燕式转体并并腿落地属于特定体操技术学习,proposed,无,passed
471,269,24b0269c445322c6cccd8eb010588ad5d072a3946d372e36b3cb7448cf1eda32,跳上屈体跳下动作,专项运动技能,体操屈体击足与挺身落地,基础动作与身体控制,立即屈髋举腿，上体稍用力前屈,腾空屈体击足再挺身落地是体操技术序列；末尾转体提示与步骤不符需内容核对,proposed,内容矛盾,passed
472,270,3990760808b8c5d5b476e0fac424cd88de6e1382abe47afa2979dc404edafb10,步步高,专项运动技能,跳皮筋的圈内外跳跃,安全防护与健康边界,皮筋由脚踝一点点移至脖颈，甚至用手举过头顶,与463相同的跳皮筋晋级内容；过高绳位缺年龄能力边界需专业复核,proposed,专业复核,passed
473,271,590b6feb7e219741781c641d41436261b48fc1e09aa6bf37f2577c65251cf0ed,连续跳接力,力量与稳定性,下肢连续蹬伸爆发力,基础动作与身体控制,然后迅速蹬伸两腿，充分伸展髋、膝、踝,正文突出迅速三关节蹬伸并连续起跳的发力技术,proposed,无,passed
474,272,b480e3d593c7c2c8a301359c5e98ced0f279badc81e9d3ee8faba67a5cb5666e,跨越低跳箱,专项运动技能,体操助跑跨越低跳箱,基础动作与身体控制,学生有节奏地助跑，跨过横放稍高的跳箱,助跳板距离与跳箱高度调整服务于器械助跑跨越技术,proposed,无,passed
475,273,b6c6725053b71c6e40a60880846fa734229520544732d488cf5eff6e51f4c7ee,单脚踏跳的跳远,专项运动技能,体操单脚踏箱与挺身跳下,基础动作与身体控制,另一只脚蹬横放的低跳箱，向上跳,正文实际教授助跳板踏箱和挺身跳下的器械动作序列,proposed,无,passed
476,274,9da71e5637cce302efae405c8dd992d02db75e1c427a016a2523a82eda85f1f7,混合踏跳的跨跳,专项运动技能,体操连续踏箱跨跳,基础动作与身体控制,单脚起跳后，两脚依次踏两箱,两个器械之间依次踏跳并蜷腿落地构成特定器械技术,proposed,无,passed
477,275,5552a21c990f027d173343cf0a1955b0730463eec00fc233d06b328b91afcffd,小马过河跳,基础动作与身体控制,双脚连续跨距跳,,练习者依次双脚跳过这10条“河”,固定宽度连续跳越主要练习双脚起落与跨距控制,proposed,无,passed
478,276,8832f70176f02fb1376ccf813e7d1a4cd8d44a23ead0a73e260f419259806d3b,双人循环跳山羊,专项运动技能,体操双人跳背越障,同伴互动与社会性;安全防护与健康边界,另一人跳起从其背上跨过,轮流以同伴为器械完成跳背体现体操越障动作；人体支撑保护和能力门槛需复核,proposed,专业复核,passed
479,277,c7f3526936ead192754ca3cef2b1619af471b9d7984b65fb711aebd1d37fb416,踢石子,基础动作与身体控制,单脚跳中的踢物落点控制,认知注意与执行功能,按顺序单脚跳过程中,边单脚跳边将石子踢入指定格突出足部操控与平衡,proposed,无,passed
480,278,c886e5f23152a8b0aa79e1821d0c5417d711651901f68f71125523259d34b17c,侧跳台阶,基础动作与身体控制,侧向台阶跳与单双脚转换,力量与稳定性,以双脚跳逐渐过渡到单脚跳,侧身上台阶配合单双脚进阶主要教授方向性跳跃协调,proposed,无,passed
481,279,66aeeb3467644d22193f0a84e089c6651335d3546fb860e49faf875321747084,双人贴背跳绳,专项运动技能,跳绳双人贴背同步跳,同伴互动与社会性,一人负责摇绳，两人同时起跳,摇绳者与搭档同步起跳的共绳技术是主要教学内容,proposed,无,passed
482,280,fde7477600fe71f13f97208b024bbcde27b5825538b332ab53931e4f55a3a675,后仰跳,基础动作与身体控制,后向起跳与落垫,安全防护与健康边界,练习者背对海绵垫，向后起跳,仅有后跳落垫未说明落地部位和技术目标；基础跳跃与专项动作边界待核对,needs_review,内容不足,passed
483,281,9ffab7c807fac97aec270e0bf2d2d629f53d2e12b4dbb5af97c70ee51d887f48,双脚连续跨越栏架,力量与稳定性,下肢连续越栏反应力量,基础动作与身体控制;安全防护与健康边界,每次落地时脚跟不要着地，动作连贯，速度要快,快速连续越栏体现反应力量；原文与审计警示的栏高及落地要求须专业复核,proposed,专业复核,passed
484,282,5c62b5b17ec47c46016ff88670dc73690ffde52a82da9710642a12d3d2a0541c,小腿勾棒跳,基础动作与身体控制,双人单腿跳中的共同持物,同伴互动与社会性,各队两人按照统一节奏向前跳,膝窝托同一根棒并同步单腿跳主要练习运动节奏协同,proposed,无,passed
485,283,71f36ea75f13e3c1fa3e962a6995e68eb9da28b4c970b8599bd9c1114ab20049,熊样爬行,基础动作与身体控制,手脚交叉支撑爬行,力量与稳定性,处于对角线位置上的手和脚同时向前行进,从异侧到同侧的手脚配合变化突出爬行协调模式,proposed,无,passed
486,284,17ae2b9a87df58216b595ba1904ab15168c0283d0c50c55dae27a22ec421cb26,壁虎爬行,基础动作与身体控制,贴地爬行与同侧屈伸协调,,右手向上，右膝贴地向上提,头转向及同侧手膝提进交替推进构成贴地爬行动作学习,proposed,无,passed
487,285,fa49daa6082bece536e486310f5326f6ab1e1bdeb2711bb42c100ba2bdb13d11,毛毛虫爬行,基础动作与身体控制,低姿屈膝推进爬行,安全防护与健康边界,两肩触地，然后两膝向前跟进成开始姿势,肩膝交替接触地面推进是低姿爬行模式；背手肩部承重涉及头颈保护需专业复核,proposed,专业复核,passed
488,286,542d1b50862df4eaa392fb72aa56f1ebd3b24698d13070a953b706c51b5d6270,推小车,力量与稳定性,上肢支撑行走与肩带稳定,同伴互动与社会性,两手撑地，其双脚被另一人双手握于体侧,双脚离地由同伴托住使上肢承担移动支撑负荷,proposed,无,passed
489,287,3fe590fcc36b5c10fb4252f2e9025951aab9623c39269af9fef90324bb048ef4,动物爬行大赛,基础动作与身体控制,多样爬行姿势与移动,,每组至少要模仿5种动物的爬行姿势,通过多种动物姿态体验不同爬行模式是核心运动任务,proposed,无,passed
490,288,3714e8f8f791f694018fee44bc4a804514bf4ca9f926c5f4b8e41df51b69eb98,爬越过箱,基础动作与身体控制,分腿骑撑与器械爬越,力量与稳定性,双手前撑，上体前移，带动身体前行,以手撑带动身体沿箱移动主要练习支撑与爬越衔接,proposed,无,passed
491,289,8c825afca0e40d51a97ef6d2316173f5982bd046367b40972f9ceb0971b59897,原地爬跳,专项运动技能,体操横木支撑蹲越,基础动作与身体控制,双手用力撑横木，成横木上单脚蹲撑,横木上蹲撑再摆腿越过属于器械支撑跳越技术,proposed,无,passed
492,290,c8d4e2a7e831e60cd3739d881dda765b2d9a55fe0dcdc56aefa08e44e457f861,蜘蛛行,基础动作与身体控制,肋木垂直攀爬,力量与稳定性,手脚并用依次向上爬行至最高点,手脚依次向上配合及下行顺序是基本攀爬技能,proposed,无,passed
493,291,2fd3e330717b3e8554353a8a7e2e6f3966ac05625a5494f7a86e2aa29f3d44ee,走钢丝,基础动作与身体控制,肋木侧向攀移与交叉步,,同侧手脚先侧移，然后异侧手脚侧移,正文实际练习肋木上的侧向手脚移动与交叉行进,proposed,无,passed
494,292,1234ba6d2c9f256ac0d3de1a25f6d7236fa6a7a7db4818f0bc6b33b23a4d5ee1,爬冰山,基础动作与身体控制,斜面交替攀爬,力量与稳定性,双脚蹬板，手脚依次交替向上爬行,斜面上手脚交替推进并调节坡度主要发展攀爬运动控制,proposed,无,passed
495,293,1867e4f95feb0840cb62089a967d3ad1586fdcbb9c3db2afcb7543abc0e21b94,网上翻越,基础动作与身体控制,肋木顶部翻越与下攀,安全防护与健康边界,从肋木上端翻越肋木，然后从另一侧爬下,顶部翻越属于攀爬动作；分组建议中断且顶部保护条件不足需补充复核,needs_review,专业复核,passed
496,294,7de40f1876bf5dcc58e818c6e2253a0ec7065efc212967cc1d7f7cbea7b3852d,匍匐前进,基础动作与身体控制,异侧手脚匍匐协调,,用右腿和左臂的力量使身体前移,交叉手脚依次推进及不同身体姿势是匍匐移动的关键,proposed,无,passed
497,295,34cd2b28cb3f2a0c2aed4264737b1665ff700981be7b1765964a1270c6d240fd,万马奔腾,基础动作与身体控制,双手前移与双脚跟进爬行,,两手同时向前移动，两脚跟上,同步手部前移后双脚跟进体现爬行中的前后肢协调,proposed,无,passed
498,296,ecc7f92f1d1ae35ea8bd135c34028ca168c59325212ea7b5722d66666c861230,小小搬运工,力量与稳定性,移动支撑中的躯干稳定,基础动作与身体控制,尽量保持身体平衡不能让球掉下来,俯撑或仰撑移动时维持腰腹上的球要求躯干持续稳定,proposed,无,passed
499,297,5f752feb2feedb4b25d307aa971f6ad40831d7e57e2da378b5ca021ea749538c,叫号夺旗,速度敏捷与反应,听号启动与爬行追夺,认知注意与执行功能;基础动作与身体控制,教师叫到几号，两队相应编号的队员从白线出发,听编号选择启动并抢旗追逃强调信号反应和快速移动,proposed,无,passed
500,298,6c6878a4699844101a6657150c55e8fab4d6303e9cae4c0a6b7b420c6cdea0e5,开火车,力量与稳定性,多人连接爬行的上肢支撑,同伴互动与社会性;基础动作与身体控制,前一名学生将自己的两腿分别搭在后一名学生的两肩上,搭腿俯撑爬行以肩臂负重支撑为基础；增加人数的承重和保护边界需专业复核,proposed,专业复核,passed
501,299,6b364ce4d145ef2c63d234ad8df430154ea1fccfbc02a00075b583a6544cceb5,翻越过墙,基础动作与身体控制,助跑蹬墙与支撑翻越,安全防护与健康边界,同时双手撑墙顶成墙上蹲撑,助跑蹬墙支撑翻越是障碍移动技能；固定高墙建议缺年龄能力及保护边界需专业复核,proposed,专业复核,passed
502,300,8ea034b11921a00fa63db05245484f81e65e90585919a20756e05151cae072bf,网上打滚,基础动作与身体控制,肋木换握转体与支撑转换,安全防护与健康边界,左手反握肋木，左脚踩肋木成背向肋木站立姿势,换手脚支点完成面向背向转换属于攀爬身体控制；高处转体保护条件需专业复核,proposed,专业复核,passed
503,301,dd272dee8d17d1d5db1d0065b59173b047be1a5197a28184308bd8ff16a4b1e2,绕网爬行,基础动作与身体控制,肋木侧爬与绕越,,绕行至另一侧继续侧爬,重点是肋木侧端换面时的移动与身体协调。,proposed,无,passed
504,302,0f9b5fe89d83f803e6854ab7150033e475350b1cad352a2a853887d196fa2c7d,悬垂下行,力量与稳定性,上肢拉力与悬垂离心控制,基础动作与身体控制,然后身体慢慢落至双臂伸直,逐节下行依赖屈臂承重及缓慢伸臂控制。,proposed,无,passed
505,303,b4be2fc8cdfc451136a8f698157f024445690936c57b4592281241b0fdca2003,悬垂爬绳,力量与稳定性,上肢交替引体与握力,基础动作与身体控制,双手依次交替屈臂引体向上,核心负荷是悬垂状态下交替拉起身体。,proposed,无,passed
506,304,38dbedc13597e3a95e7b7d8d176707a2168ed320c2dd2fa28ce481ab7822a4d5,爬横梯,基础动作与身体控制,横梯爬行与支撑转换,同伴互动与社会性,排尾的两人依次从横梯的一端爬到另一端,主体任务为横梯爬越；同伴持棒承重的可靠性需专业评估。,proposed,专业复核,passed
507,305,1e1554f94c7aef13dad62a626b67a022e67ca1c89a351115ce2df35c98e6dd8f,平行梯爬行,基础动作与身体控制,四点支撑爬行,,可采用交换支撑点的方式进行练习,主要教授手脚配合及支撑点转换。,proposed,无,passed
508,306,762752afdf7c98471d56824d73129c02f8978398d6ac1426e18876c01d548d09,横爬轮胎,基础动作与身体控制,爬行路线与重心控制,,爬行时，要控制好身体的行进路线,重点是保持爬行方向及两侧支撑协调。,proposed,无,passed
509,307,470ae3c23ae552081144eb939dd6888797cd6b281a735d99441875e4ae9b21a6,螃蟹过网,基础动作与身体控制,仰撑侧向爬行,力量与稳定性,把同侧的手和腿同时向一侧移动,主要教授仰撑侧移及重心转移；铁丝网环境需核查防护。,proposed,专业复核,passed
510,308,cbd0d00d50ceb5980f3557550abb3fd9ac0463cbb00e26ab125dda2babb299d6,钴滚筒,基础动作与身体控制,通道爬行与姿势适应,,练习者顺着滚筒用不同姿势爬出,任务是随通道起伏调整爬行姿势，缺少明确感觉调节目标。,proposed,无,passed
511,309,54f51d8e2fbd686b0f55f723e37240704c18987b10d7c9f05e48d1d1c6f52cb1,倒立爬行,基础动作与身体控制,绳网倒向下爬,,头朝下，向下爬行,核心是倒向爬行的抓握与脚勾配合；头朝下高处移动需专业防护复核。,proposed,专业复核,passed
512,310,32da4e515d79aa4fd6e9fde585a051d0292a579b18d93cebfcec60da7bcaa4c9,两人三足攀爬,同伴互动与社会性,双人同步合作攀爬,基础动作与身体控制,两人一起合作攀爬,约束双人共同行进突出配合任务；绑腿向上攀爬存在跌落连带风险。,proposed,专业复核,passed
513,311,8cd531c1e776d6d4917e3277126d8d950ab30499dab722c91424d77e9ff62d89,直体水平支撑行进,力量与稳定性,上肢支撑与腰腹稳定,基础动作与身体控制,用上肢力量支撑起整个身体重量,正文明确以上肢和腰腹力量维持身体离地并移动。,proposed,无,passed
514,312,bcf08d18bdf99c558c0b2813c01049010c8ab3a008aa559a6514b16be73046dd,爬行足球,基础动作与身体控制,仰撑移动与脚部控球,专项运动技能,用双手和双脚撑地，其他部位不允许着地,仰撑约束贯穿踢球比赛，暂按身体控制归类；正文未明确支撑训练与足球技能的主次。,needs_review,无,passed
515,313,87bc5ed6e2fecf0102cf1907527f5dbbb88aa0e84b9e779ea71f678606906ff7,悬垂攀爬,力量与稳定性,上肢引体与换握承重,基础动作与身体控制,双臂引体至胸前，左手换握至上一节肋木,上攀的关键是双臂引体和单手换握时维持承重。,proposed,无,passed
516,314,fa6adb325b7531b8a32f581d737239c3b15bbbf6024a81c7223c07b6ee156887,翻越追逐,专项运动技能,体操双杠摆越与下法,基础动作与身体控制,双腿前后摆动各一次至前摆越杠跳下,正文教授双杠摆动越杠动作；保护与先备技能交代不足需专业复核。,proposed,专业复核,passed
517,315,ef8e87ee8fa845f0c6edcd7db15a29b343e5fd09af94974b38b92b06c9cd00ca,蹬高倒立,专项运动技能,体操靠墙手倒立,力量与稳定性,两脚掌依次向上蹬墙壁(肋木),重点为从俯撑过渡到手倒立的体操技术；倒立保护条件需复核。,proposed,专业复核,passed
518,316,c4bb41ddb862cc1aed8d50d8e955bbbafc4a4d71a6ccfe8eb399d279de63169b,过泸定桥,基础动作与身体控制,软梯水平爬行,,从俯撑开始，手脚并用，依次向前爬行,主要是软梯上的四肢爬行与支撑适应。,proposed,无,passed
519,317,1167e33f85d508b4ecaf98a7484c8077f7e47c0039763b10e7f95ee6685f6d5d,软梯爬行,基础动作与身体控制,软梯向上攀爬,,从双手抓绳，两脚踩绳开始，向上攀爬,动作围绕手抓脚踩的攀爬技巧展开。,proposed,无,passed
520,318,a0b615d96b72395c79e125c7a634d057a6d239fc965e39724035db6b8137a7b7,爬天坑,基础动作与身体控制,轮胎串攀爬与障碍通过,,手脚并用，向上逐个爬过轮胎,重点是逐个跨越轮胎的身体移动与四肢协调。,proposed,无,passed
521,319,7e71fc488ab2ee1c7816d05dd8fd601525a1980f62309f5a627d206a1cbf1aef,绳索攀越,基础动作与身体控制,悬挂横越与交叉协调,力量与稳定性,两臂、两腿依次协调配合，交替向前移动,详细步骤聚焦手腿异侧换挂与前移时序。,proposed,无,passed
522,320,d79f58e943af6723b4aa473e29f7dfa48b9a2f2f6199fd657e1d75ab098760e8,连续爬越跳箱,专项运动技能,体操跳箱爬越与落地,基础动作与身体控制,一脚蹬箱，另一腿摆动成箱上分腿俯卧,内容教授助跑蹬箱与箱上姿势衔接的跳箱入门技能。,proposed,无,passed
523,321,f5608ba7ea4a07d533b3f53ad6d7a98dcad49b7d85ccb8b75023682297583aa5,拔绳攀登,专项运动技能,攀岩绳索辅助蹬壁,力量与稳定性,用手拉、脚蹬的合力使身体向上移动,现有步骤指向绳索辅助攀壁；练习建议在句中截断且保护信息不足。,needs_review,专业复核,passed
524,322,5fbf3a3e0aa27ce251b7ebc1625e82b9d20d08af6127d786bf22c3279e939df6,裂缝攀登,专项运动技能,攀岩裂缝对撑技术,基础动作与身体控制,也可以用背顶住一面墙壁,主要教授双墙裂缝中的手脚对撑及背顶攀登。,proposed,无,passed
525,323,36b57c1d9d22df42c39de29450a44274f3f1c5a4da6e8d1a8a72779163c0b09c,骑桥斗智,基础动作与身体控制,助跑骑撑与落体控制,力量与稳定性,练习者助跑跳上“桥”背成骑撑,主要任务是助跑跳上同伴背部并骑撑；人体承重和冲击风险需专业复核。,proposed,专业复核,passed
526,324,f3d057ade8c7e509ca91bbad8c6a29df11417b3c420a936dd5a7e5d578b36c25,30米计时跑,体测与观察评估,短距离计时与速度达标,速度敏捷与反应,全速30米计时跑，要求事先规定速度标准,以全速计时对照预设标准为核心，归入速度测评。,proposed,无,passed
527,325,1913ef32fd163ac5b7f8dfd95568352a6581d41c00e1bb27db6fa1487299ecd3,摆臂,速度敏捷与反应,俯卧撑转摆臂动作速度,力量与稳定性,整组练习速度越快越好,正文实际为俯卧撑和摆臂组合，以整组快速完成为要求。,proposed,无,passed
528,326,c909b396dc9f5d0af2f07c52f861a7d0b2495a570bdea1b2a1c18086bbe8d21c,变速跑,耐力与体适能,循环变速跑与速度耐力,速度敏捷与反应,循环进行，绕400米场地1周为1组，重复练习3组,多轮加速与惯性跑累计成较长循环，主负荷为反复维持跑动能力。,proposed,无,passed
529,327,dd747fc21474ac9140167750aaa5b25bebe9f5118235b69545d3a5a76a3ec61d,变向起跑,速度敏捷与反应,转体反应与起跑加速,基础动作与身体控制,听信号迅速转体成蹲踞式起跑,核心为听信号快速转向后衔接疾跑。,proposed,无,passed
530,328,ae6d57f689e875c969912980f46161e279f56cb5432612ce18f7b18b9856f187,不同强度反复跑,耐力与体适能,分强度反复跑与恢复,速度敏捷与反应,注意控制好休息时间，反复练习,同时涵盖中长距离反复跑与短距全速跑，暂归反复负荷训练；主目标随组别变化需复核。,needs_review,无,passed
531,329,0a2e790619eef95191ab4212ff55467bcfe9c0f1984f7615885ca247b562fe30,测验式比赛,体测与观察评估,短跑多距离全力测验,速度敏捷与反应,60米、100米、200米等距离测验,正文明确以不同短跑距离开展全力测验。,proposed,无,passed
532,330,965a53adbf6a426bb92703a400e00a79d89d066480d61087d8ef045c6d223bd1,车轮跑,速度敏捷与反应,跑动步频与扒地速度,专项运动技能,落地时积极扒地，频率越快越好,技术要求服务于快速循环摆腿及步频提升。,proposed,无,passed
533,331,3dc7a48f6fb393afa241329ef529923fc7847d5cf06c7798672cc54b2061b2bc,持竿助跑起跳,专项运动技能,田径撑竿助跑与插竿起跳,速度敏捷与反应,手持撑竿做30米加速助跑后接插竿起跳,专项插竿起跳和悬垂摆体为核心；落地区与保护条件需专业复核。,proposed,专业复核,passed
534,332,accd47a22ebef1678e25e29de054bf85af7a3760ffcfdda90d6475934b2721e9,持铃高抬腿跑,速度敏捷与反应,持铃高抬腿动作频率,力量与稳定性,要求保持高抬腿跑的正确姿势，跑动速度越快越好,负重是增加难度的手段，重点仍是快速跑动；固定哑铃重量缺少适龄依据。,proposed,专业复核,passed
535,333,04f4a7d36b3a7d416573cb83476cb6039c0fd54eadecb7d4731d8345f25431c2,持球往返跑,速度敏捷与反应,持物折返与变向加速,力量与稳定性,由一端迅疾跑向另一端,实心球交换增加折返要求，主任务是短距快速往返。,proposed,无,passed
536,334,2653e00903c722618fef1ff3615c4384122ac4f227189adcd07b42b5ad76f3ca,穿沙背心上下坡跑,速度敏捷与反应,负重坡道冲刺,力量与稳定性,立即转身下坡冲刺跑30米,明确要求最快速度完成坡道冲刺；陡坡配合固定负重需专业安全复核。,proposed,专业复核,passed
537,335,7bd186c08f04393d9a5ea56e45f5283cbbba94fb197975134915ac0c98cce64c,倒退跑接疾跑,速度敏捷与反应,前后换向与急停反应,基础动作与身体控制,再听信号后急停接向前疾跑10米,训练随信号由倒退切换到向前加速的敏捷反应。,proposed,无,passed
538,336,f6b1b230baec849ba54a5a56710573b3ea57f29e6cc409af2807549b94282fcb,对墙跑动踢球,专项运动技能,足球移动踢球与连续控球,速度敏捷与反应,球在脚下不能有停顿,对墙连续踢球与跑动衔接构成足球带球配合技能。,proposed,无,passed
539,337,6e38ca8edf53bc9defc4dcb798cd887524097c954415564680dc59e72f1c946b,对墙掷棒球,专项运动技能,田径标枪交叉步投掷辅助,速度敏捷与反应,运用掷标枪交叉步助跑,器材虽为棒球，实际教授标枪式交叉步与快速出手。,proposed,无,passed
540,338,1b32d3062583f73726ad275a68e490f46ee6e820fb2224c63f2cb5774aa939e5,蹲踞式起跑,速度敏捷与反应,蹲踞起跑听令反应,专项运动技能,听口令迅速起动跑出,以既定起跑姿势练习听令快速启动，重点为反应速度。,proposed,无,passed
541,339,fa41af5b2df10514b7e5529a1a8c379d16bb2edc0dfe17d039bb4bfe0736f1be,反复跑,耐力与体适能,分强度反复跑与恢复,速度敏捷与反应,85%～90%强度做100～200米反复跑,同段同时给出速度与耐力区间，暂归反复负荷训练；训练组别主次需复核。,needs_review,无,passed
542,340,c47e01dae290872b0832b26b1aeb2988df0ae1ba93d6a22e53a2fbbab21ee414,扶竿接力,速度敏捷与反应,短距接力启动与时机反应,同伴互动与社会性,要求竹竿始终不倒地,赶在竿倒前到位要求快速起动；使用标枪作为扶竿器材需专业复核。,proposed,专业复核,passed
543,341,34308e42c6fec4bffa676ac748c072dbca13ea3298e3d7a67450acc6a0b66959,扶助木后蹬跑,速度敏捷与反应,扶撑后蹬动作频率,专项运动技能,听信号后做快速后蹬跑,扶撑用于固定姿势，主要练习快速后蹬动作。,proposed,无,passed
544,342,6d7cc4afb3195f24c2499860cc9862b7df05f097ee177df40e53ef9afdc83f7e,俯撑起跑接后蹬跑→冲刺跑,速度敏捷与反应,俯撑启动与后蹬冲刺衔接,基础动作与身体控制,紧接着做冲刺跑30米,组合围绕迅速起跑与后蹬转冲刺的速度衔接。,proposed,无,passed
545,343,6cf3d356355c0f21bd5935d10d30b38d4aaa9c7189b68c34998e92806aa17517,负重高抬腿,速度敏捷与反应,绑腿负重高抬腿频率,力量与稳定性,听信号后做原地快速高抬腿跑20秒,限时计数体现动作频率目标；腿部负重和年龄适配未说明需专业复核。,proposed,专业复核,passed
546,344,c2b8ea09433875ab59b9cea4afbe64af342a76dac66f66ed0ee68801bb99aaaa,高抬腿,耐力与体适能,循环变速跑与速度耐力,速度敏捷与反应,循环进行，绕400米场地1周为1组，重复练习3组,全文涵盖多轮加速与惯性跑，应按完整循环负荷分类。,proposed,无,passed
547,345,388407df7bb4657ddc9b993c22b8198250fe57a5e38f74558cebd03cce43a565,高抬腿接疾跑→快速起跳,专项运动技能,田径跳远助跑与腾空步,速度敏捷与反应,用跳远-腾空步技术落入沙坑,疾跑后的起跳板起跳和腾空步明确指向跳远专项。,proposed,无,passed
548,346,b7e748262df62f28510810a08a443fce14f602f7667aee41b2c3bb36de5af0f3,高抬腿接加速跑→变速跑,耐力与体适能,循环变速跑与速度耐力,速度敏捷与反应,然后惯性跑40米，再接做30米加速跑,交替速度并反复完成400米循环，主要训练速度维持与恢复。,proposed,无,passed
